text,label
is changing the water filter on my to do list right now,126
please tell me all the items on my to do list right now,126
please inform me of what tasks i have listed on my to do list,126
look to see if i have folding laundry on my to do list,126
please read out my list of tasks to accomplish,126
i need to know everything on my to do list currently,126
i need to know if sorting the mail is on my to do list,126
can you read my to do list to me please,126
check my to do list to see if feeding the fish is on it,126
did i put unpacking groceries on my to do list,126
will you please go back over everything on my to do list,126
read my to-do list to me,126
i need to know if cleaning out the fridge is on my to do list,126
do i have watering the plants on my to do list,126
let's go through my to do list items please,126
i need to add the chore of vacuuming to my task list,127
put wash the counters down on my list of pending tasks,127
take doing the dishes off my todo list,127
blank out my todo list,127
erase all items on my todo list,127
delete everything on my todo list,127
add clean bathroom to my to do list,127
go ahead and take cleaning the bathroom off my todo list,127
you can remove vacuuming off the todo list,127
make my todo list blank,127
please take shoveling the car off my todo list,127
i'd like you to remove throw away dvds off my todo list,127
put clean stovetop on my list of reminders,127
nuke all items on my todo list,127
will you put change the light bulbs on my list of things to do,127
delete everything from the task list,127
hurry up and just erase everything from the todo list,127
can you kindly clear my agenda list,127
hey just take off everything from my todo list,127
i don't want to do anything today so just clear the todo list,127
please include feeding the fish on my to do list,127
please remove laundry from my list of chores,127
please clear out my whole to do list,127
i want you to clear out my to do list,127
i want you to add cleaning the toilet to my to do list,127
make sure my to do list is completely clear please,127
please include laundry on my to do list,127
can you please add take out recycling on my list of chores to complete,127
please get rid off everything on my to do list,127
please take feeding the fish off of my list of tasks to complete,127
i need to add dusting the bookshelf to my to do list,127
please put washing the dishes on my list of tasks to accomplish,127
please be sure to put folding laundry on my to do list for me,127
please put watering the plants on my to do list,127
please erase everything on my to do list,127
take watering the plants off of my to do list,127
"i just finished taking out my recycling, so cross that off my to do list",127
can you check washing the dishes off on my to do list,127
i need laundry put on my list of tasks to complete,127
please add watering the plants to my current to do list,127
to my domestic task list please add paint kitchen,127
add to my task list get carpet cleaned,127
add clean the bathroom to my task list,127
put clean refrigerator on my spring cleaning to do list,127
on my big project task list please add paint shutters in spring,127
delete my to do list,127
"erase get a haircut from my to do list, please",127
i need to include a stop at the pharmacy to the list of things to do,127
please cross off schedule acupuncture appointment off of the to do list,127
please put my acupuncture appointment on my to list,127
"can you add a trip to the post office to my to do list, please",127
please also list wash laundry on my to do list,127
will you please put remember to drop off at the dry cleaner's to my current to do list,127
would you kindly remove five mile run from my list of things to do,127
"let's go ahead and scratch laundry off my to do list, please!",127
can you delete lunch with david from my to do list,127
put dishes on to do list,127
"on my to do list, add dishes",127
i need to do dishes put it on my to do list,127
add dishes to my list,127
cleaning needs to be on my to do list,127
please add cleaning on my list to do,127
cleaning needs to go on my list of things to do,127
"on my to do list, add cleaning",127
i need to do cleaning so add it to my to do list,127
"on my to do list, i need cleaning added",127
put cleaning on my to do list,127
please put cleaning on my list of things to do,127
add cleaning to my to do list,127
